X_features	Y_features	association	p-values	q-values
D_0__Bacteria_D_1__Planctomycetes_D_2__Planctomycetacia_D_3__Pirellulales_D_4__Pirellulaceae_D_5__uncultured	Temp	-0.06601897701710603	0.6193343643962601	0.8567508986290203
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	DO	0.0389188141275739	0.7697852637604677	0.9178022600584731
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	SPC	-0.1375292035830184	0.2989325522040851	0.6609330075979772
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	pH	0.04035849739960195	0.761516171782097	0.9178022600584731
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	NTU	0.017041591378809517	0.8980639245019091	0.964392685790708
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	YSI-PC	-0.15275209892736968	0.24809036307799073	0.6379418941016606
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	YSI-Chl	-0.18781734789454294	0.15430253198424	0.5642754657760071
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	fDOM ppb	0.02103035622842858	0.874379267476364	0.9533148320341162
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	PO4	-0.10992912639226673	0.4071998654097718	0.7506930353323102
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	NH3	0.05275718674545446	0.6914841676238375	0.8860185898441212
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	NO3	-0.2885035806013297	0.026693188456871464	0.3260587321183439
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	ECCFU	0.14432416230494102	0.27545881878931183	0.6484069998853258
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	ECMPN	0.22710412413049966	0.08367003017504805	0.5214807207970457
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	TC 	-0.17166231646903635	0.19359218166966252	0.6002537677396785
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	TIC	-0.17988083619672549	0.17279501456338175	0.5812443828355547
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	TN	0.04137581579807693	0.7556888954998935	0.9178022600584731
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	TOC	-0.1261418493318197	0.34110064935789597	0.7010617151942504
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	CDOM	-0.07970988467039454	0.5484267252850183	0.8244860057428273
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	INV	-0.15119880010560782	0.2529898293158147	0.6379418941016606
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	PHYC	-0.15444193983609045	0.24283405962661156	0.6348516045356387
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Methylococcales_D_4__Methylococcaceae_D_5__Methylocaldum	Temp	0.04143564239504866	0.7553466215451006	0.9178022600584731
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	DO	0.5243101440000976	2.0237825152984535e-05	0.004097533150607525
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	SPC	-0.5494368546769904	6.58445445615273e-06	0.002337481331934219
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	pH	0.5193749511382557	2.4972301440254554e-05	0.004549836747445464
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	NTU	0.11250690565605516	0.39622079758590445	0.740470040280487
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	YSI-PC	0.07373102422907926	0.5789099938150178	0.8385682452679466
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	YSI-Chl	0.11016666924768687	0.40618081793233607	0.7504236273805039
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	fDOM ppb	-0.23057931966367864	0.0789214693185747	0.5214807207970457
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	PO4	-0.45579936069848065	0.00028589520568088377	0.02108941257490156
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	NH3	-0.5082478918354276	3.964354150138612e-05	0.005925666203365084
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	NO3	-0.11583538311349707	0.38230485513715373	0.7271542393411216
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	ECCFU	-0.5098965181250038	3.7057299329714174e-05	0.0058468183386882365
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	ECMPN	-0.43776846223375065	0.0005255679004509744	0.030671094396138944
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	TC 	-0.04576056714591238	0.7307309554440695	0.9038821669067666
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	TIC	-0.24934452678263033	0.05684859599817801	0.4776921879836722
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	TN	-0.12973247083599246	0.3274221098424598	0.6847413784628762
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	TOC	0.24372638613573047	0.06285689720493852	0.504930793706027
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	CDOM	0.12966926378564603	0.3276598588237487	0.6848129739592848
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	INV	0.011377102819151642	0.9318463067292166	0.9774843374750173
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	PHYC	0.23398908131388546	0.07447224898782948	0.5214807207970457
D_0__Bacteria_D_1__Proteobacteria_D_2__Alphaproteobacteria_D_3__Caulobacterales_D_4__Hyphomonadaceae_D_5__UKL13-1	Temp	0.41911982663219194	0.0009532133214989808	0.044745881538133976
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	DO	-0.15533559308126027	0.24008535585814336	0.6348516045356387
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	SPC	0.15881469602307882	0.22958797508120646	0.6291844619249605
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	pH	-0.12638047634573507	0.3401807020015144	0.7010617151942504
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	NTU	-0.16735158886704007	0.20518933574544918	0.6099678448206219
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	YSI-PC	-0.18554596174578622	0.15943853814075554	0.5642754657760071
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	YSI-Chl	-0.16927942035368024	0.1999435634873004	0.6021630119872038
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	fDOM ppb	0.16513122635824543	0.21135089555366804	0.6168926447815183
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	PO4	-0.005293947128856583	0.968257522173986	0.9872020689190882
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	NH3	0.27700280638309294	0.03367612162568793	0.3714340766278775
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	NO3	-0.1983415985243346	0.1320930629939292	0.5484565773432147
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	ECCFU	0.3401290064044791	0.008394599848073447	0.1702580830061647
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	ECMPN	0.3412029469855357	0.008177990177801617	0.16708987125868052
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	TC 	-0.06422557137123044	0.6289039143416484	0.8599853299649884
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	TIC	-0.010996728067205211	0.9341197786168592	0.9789299524988488
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	TN	0.2095581361772633	0.1111715062814558	0.528391082133987
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	TOC	-0.13181835586195753	0.31963739540001973	0.678443254286685
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	CDOM	-0.26267154515115165	0.04444243058863416	0.42254531464358763
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	INV	-0.18308649883042136	0.165140571477957	0.5722992348961536
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	PHYC	-0.233157439085642	0.0755385742174064	0.5214807207970457
D_0__Bacteria_D_1__Bacteroidetes_D_2__Bacteroidia_D_3__Chitinophagales_D_4__Saprospiraceae_D_5__uncultured	Temp	-0.27986496921857856	0.031809983742666775	0.3612839448610606
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	DO	0.07710917240629679	0.5615913074467105	0.8244860057428273
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	SPC	-0.042417483442233624	0.7497361339072471	0.915644383799619
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	pH	0.07712720700321786	0.561499508224784	0.8244860057428273
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	NTU	0.13108176225086296	0.3223728579382962	0.678443254286685
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	YSI-PC	0.04626482739840036	0.7278778689059691	0.9016462587016162
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	YSI-Chl	0.038552896163789485	0.7718910908977686	0.9178022600584731
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	fDOM ppb	-0.14650528676160116	0.2681910092386348	0.6379418941016606
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	PO4	-0.023133089759396406	0.8619361891960283	0.9462394551496427
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	NH3	-0.12337287306240095	0.35188867119748735	0.7010617151942504
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	NO3	0.04241252392820747	0.749764441734512	0.915644383799619
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	ECCFU	0.061821181482565706	0.6418292349174008	0.8599853299649884
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	ECMPN	0.0	1.0	1.0
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	TC 	0.015421158465515793	0.9077123034211019	0.964392685790708
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	TIC	0.06168463386206317	0.642566503586516	0.8599853299649884
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	TN	-0.06939724109760055	0.6014785331266858	0.8415042408736101
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	TOC	-0.03855402283200031	0.771884604497163	0.9178022600584731
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	CDOM	0.07710804566400062	0.5615970429946002	0.8244860057428273
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	INV	0.12337107035375337	0.35189576238667886	0.7010617151942504
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	PHYC	0.0539748432797671	0.6847321326627552	0.8823283367493834
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Burkholderiaceae_D_5__Noviherbaspirillum	Temp	0.09252830276531503	0.48579395074853904	0.796118291462988
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	DO	0.1175204342522859	0.3753725438190314	0.7271542393411216
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	SPC	-0.20659892724601756	0.11642606734629966	0.5367695312719011
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	pH	0.12825852450597194	0.3329946217242016	0.6925702861199066
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	NTU	-0.07744915273588146	0.5598619384806747	0.8244860057428273
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	YSI-PC	-0.19773234161593947	0.13330910707743227	0.5487782678050769
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	YSI-Chl	-0.2025622672560473	0.12389740607447759	0.5401307198899667
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	fDOM ppb	0.17171088827440084	0.19346423583307876	0.6002537677396785
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	PO4	-0.07929482859122493	0.5505177156628794	0.8244860057428273
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	NH3	-0.07023489618733875	0.5970863431744136	0.8415042408736101
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	NO3	0.1804746516376895	0.17135796919799332	0.5812443828355547
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	ECCFU	0.0929279598932829	0.4839036826392329	0.796118291462988
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	ECMPN	0.10159301179345538	0.4438915234511752	0.7775993445323728
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	TC 	-0.061943065432220605	0.641171430729334	0.8599853299649884
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	TIC	-0.08128588140362034	0.5405220424261559	0.8229274643329667
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	TN	0.00460556696310418	0.9723833210530529	0.989100512819008
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	TOC	0.011168499885527637	0.9330930452469487	0.9783955135688884
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	CDOM	-0.08504946991865718	0.5218724141822574	0.811530198477211
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	INV	-0.1362460318198113	0.30350703393895667	0.6668935987517501
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	PHYC	-0.16341847985598773	0.21619194417504767	0.6187379641821045
D_0__Bacteria_D_1__Omnitrophicaeota_D_2__Omnitrophia_D_3__Omnitrophales_D_4__Omnitrophaceae_D_5__Candidatus Omnitrophus	Temp	0.08719746036467921	0.5113748819822261	0.811530198477211
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	DO	-0.05230450505427902	0.6940004717426146	0.8882205226448965
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	SPC	0.055146290961755634	0.6782593856907833	0.8823283367493834
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	pH	-0.1019082728390302	0.4424713240821617	0.7775993445323728
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	NTU	0.022907198073785953	0.8632713769342703	0.9469643532226063
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	YSI-PC	-0.0006452826139641231	0.9961299097491545	1.0
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	YSI-Chl	-0.0058073738112298795	0.9651808374937799	0.9855575433480129
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	fDOM ppb	0.06388297878244818	0.6307389644165949	0.8599853299649884
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	PO4	0.1952753956790673	0.138298728713951	0.5487782678050769
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	NH3	-0.0323716778005335	0.807699296730161	0.9333934133281173
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	NO3	-0.07851512129883559	0.5544560616320526	0.8244860057428273
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	ECCFU	-0.08989020731597655	0.4983683620535675	0.8065530141748984
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	ECMPN	-0.150752297100734	0.2544102609763568	0.6379418941016606
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	TC 	0.11026840644038956	0.40574482397674627	0.7502052734986716
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	TIC	0.00989404427098424	0.9407133306869799	0.9792976324816092
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	TN	0.045205632011597725	0.7338749537938046	0.9061760299019153
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	TOC	0.1745489470772953	0.18609296025981742	0.5956967607803618
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	CDOM	-0.049686761275237475	0.7086153396927679	0.8978218000122511
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	INV	-0.0479653067648288	0.7182838516038805	0.9016462587016162
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	PHYC	-0.023301531686949713	0.8609408218794835	0.9462394551496427
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_D_3__Betaproteobacteriales_D_4__Methylophilaceae___	Temp	-0.04789360974425357	0.7186875028056349	0.9016462587016162
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	DO	-0.2563728113444598	0.04999619270377418	0.4416459946460923
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	SPC	0.15935753790171675	0.22797920131600585	0.6273846237766052
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	pH	-0.27966418881762106	0.03193801608901154	0.36137038124618637
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	NTU	-0.3750213330383105	0.003427033111162617	0.09997785684749935
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	YSI-PC	-0.3198700137555636	0.013524111444338231	0.22334257218339598
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	YSI-Chl	-0.2992637022415805	0.021304146910153723	0.28880084594194066
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	fDOM ppb	0.2792661997469494	0.0321930742032628	0.36209239895947065
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	PO4	0.0521031804869277	0.6951206245509052	0.8890531743862061
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	NH3	0.3066639189081017	0.018159008379905455	0.26322959959329206
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	NO3	0.12132754192350757	0.35999083185896774	0.7108279821039964
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	ECCFU	0.13860473686695768	0.29513298966330176	0.6555945957323246
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	ECMPN	0.1417681510046745	0.2841408077506684	0.6551694285355265
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	TC 	-0.013074308835581675	0.9217090776273973	0.9731680312394227
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	TIC	0.07739465230309152	0.5601389951336386	0.8244860057428273
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	TN	0.19592325788622592	0.1369696420116811	0.5487782678050769
D_0__Bacteria_D_1__Proteobacteria_D_2__Gammaproteobacteria_________	TOC	-0.15118022011945195	0.2530488291944185	0.6379418941016606
